Group	Chr	Start	End	Recombination Rate
unmerged	chr2B	769203456	777215992	1.0670980838398398e-06
unmerged	chr2B	777215992	785228528	5.880752498375499e-07
unmerged	chr2B	785228528	793241064	1.5747976642284388e-06
unmerged	chr2D	0	6516113	5.637009607684906e-07
unmerged	chr2D	6516113	13032226	8.30403529872173e-07
unmerged	chr2D	13032226	19548339	9.61023223865224e-07
unmerged	chr2D	19548339	26064452	3.6702644053560755e-07
unmerged	chr2D	26064452	32580565	4.89699689266724e-07
unmerged	chr2D	32580565	39096678	1.2316990155998737e-07
unmerged	chr2D	39096678	45612791	7.300796584402477e-08
unmerged	chr2D	45612791	52128904	5.065858854483352e-08
unmerged	chr2D	52128904	58645017	4.8175324400478935e-08
unmerged	chr2D	58645017	65161130	5.060892326194642e-07
unmerged	chr2D	65161130	71677243	6.416754549012246e-07
unmerged	chr2D	71677243	78193356	9.654930993250624e-07
unmerged	chr2D	78193356	84709469	1.9245297118748028e-06
unmerged	chr2D	84709469	91225582	0.0
unmerged	chr2D	91225582	97741695	1.2366655438885828e-07
unmerged	chr2D	97741695	104257808	1.0231048274740887e-07
unmerged	chr2D	104257808	110773921	3.4020718777657803e-07
unmerged	chr2D	110773921	117290034	4.966528288709169e-10
unmerged	chr2D	117290034	123806147	0.0
unmerged	chr2D	123806147	130322260	2.9252851620497e-07
unmerged	chr2D	130322260	136838373	1.480025430035332e-07
unmerged	chr2D	136838373	143354486	0.0
unmerged	chr2D	143354486	149870599	0.0
unmerged	chr2D	149870599	156386712	0.0
unmerged	chr2D	156386712	162902825	7.201466018628294e-08
unmerged	chr2D	162902825	169418938	7.350461867289569e-08
unmerged	chr2D	169418938	175935051	0.0
unmerged	chr2D	175935051	182451164	0.0
unmerged	chr2D	182451164	188967277	0.0
unmerged	chr2D	188967277	195483390	9.73439544586997e-08
unmerged	chr2D	195483390	201999503	0.0
unmerged	chr2D	201999503	208515616	0.0
unmerged	chr2D	208515616	215031729	4.3208796111769764e-08
unmerged	chr2D	215031729	221547842	0.0
unmerged	chr2D	221547842	228063955	0.0
unmerged	chr2D	228063955	234580068	0.0
unmerged	chr2D	234580068	241096181	0.0
unmerged	chr2D	241096181	247612294	0.0
unmerged	chr2D	247612294	254128407	0.0
unmerged	chr2D	254128407	260644520	0.0
unmerged	chr2D	260644520	267160633	0.0
unmerged	chr2D	267160633	273676746	3.973222630967335e-08
unmerged	chr2D	273676746	280192859	0.0
unmerged	chr2D	280192859	286708972	2.0362765983707593e-08
unmerged	chr2D	286708972	293225085	0.0
unmerged	chr2D	293225085	299741198	4.370544894064068e-08
unmerged	chr2D	299741198	306257311	1.4849919583240414e-07
unmerged	chr2D	306257311	312773424	2.830921124564226e-08
unmerged	chr2D	312773424	319289537	1.028071355762798e-07
unmerged	chr2D	319289537	325805650	0.0
unmerged	chr2D	325805650	332321763	0.0
unmerged	chr2D	332321763	338837876	3.22824338766096e-08
unmerged	chr2D	338837876	345353989	0.0
unmerged	chr2D	345353989	351870102	0.0
unmerged	chr2D	351870102	358386215	9.188077334111962e-08
unmerged	chr2D	358386215	364902328	1.7184187878933724e-07
unmerged	chr2D	364902328	371418441	5.4135158346929944e-08
unmerged	chr2D	371418441	377934554	1.3111634682192205e-07
unmerged	chr2D	377934554	384450667	0.0
unmerged	chr2D	384450667	390966780	9.337073182773236e-08
unmerged	chr2D	390966780	397482893	0.0
unmerged	chr2D	397482893	403999006	0.0
unmerged	chr2D	403999006	410515119	0.0
unmerged	chr2D	410515119	417031232	0.0
unmerged	chr2D	417031232	423547345	5.959833946451002e-08
unmerged	chr2D	423547345	430063458	1.8773476931320657e-07
unmerged	chr2D	430063458	436579571	4.668536591386618e-08
unmerged	chr2D	436579571	443095684	0.0
unmerged	chr2D	443095684	449611797	7.151800735741203e-08
unmerged	chr2D	449611797	456127910	2.5726616535513496e-07
unmerged	chr2D	456127910	462644023	2.066075768103014e-07
unmerged	chr2D	462644023	469160136	4.668536591386618e-08
unmerged	chr2D	469160136	475676249	8.691424505241045e-08
unmerged	chr2D	475676249	482192362	2.0362765983707593e-08
unmerged	chr2D	482192362	488708475	0.0
unmerged	chr2D	488708475	495224588	1.2316990155998737e-07
unmerged	chr2D	495224588	501740701	1.2813642984869654e-07
unmerged	chr2D	501740701	508256814	8.443098090805586e-08
unmerged	chr2D	508256814	514772927	1.445259732014368e-07
unmerged	chr2D	514772927	521289040	1.8972138062869023e-07
unmerged	chr2D	521289040	527805153	8.939750919676504e-09
unmerged	chr2D	527805153	534321266	0.0
unmerged	chr2D	534321266	540837379	3.7745614994189677e-07
unmerged	chr2D	540837379	547353492	2.1455402207223609e-07
unmerged	chr2D	547353492	553869605	2.3094356542497635e-07
unmerged	chr2D	553869605	560385718	8.095441110595945e-08
unmerged	chr2D	560385718	566901831	0.0
unmerged	chr2D	566901831	573417944	6.411788020723536e-07
unmerged	chr2D	573417944	579934057	9.351972767639365e-07
unmerged	chr2D	579934057	586450170	2.3243352391158908e-07
unmerged	chr2D	586450170	592966283	6.416754549012246e-07
unmerged	chr2D	592966283	599482396	5.249620401165591e-07
unmerged	chr2D	599482396	605998509	5.686674890571998e-07
unmerged	chr2D	605998509	612514622	5.577411268220396e-07
unmerged	chr2D	612514622	619030735	5.736340173459089e-07
unmerged	chr2D	619030735	625546848	7.295830056113769e-07
unmerged	chr2D	625546848	632062961	8.512629486847515e-07
unmerged	chr2D	632062961	638579074	6.198227304309042e-07
unmerged	chr2D	638579074	645095187	1.9915778437723766e-07
unmerged	chr3A	0	7492057	1.9956410249788022e-07
unmerged	chr3A	7492057	14984114	9.347548004446166e-07
unmerged	chr3A	14984114	22476171	3.8789732476860707e-07
unmerged	chr3A	22476171	29968228	7.818420465826044e-07
unmerged	chr3A	29968228	37460285	3.697551336324361e-07
unmerged	chr3A	37460285	44952342	2.604700298835969e-07
unmerged	chr3A	44952342	52444399	3.982642911321333e-07
unmerged	chr3A	52444399	59936456	3.788262292005216e-07
unmerged	chr3A	59936456	67428513	2.3109695852027257e-07
unmerged	chr3A	67428513	74920570	1.2699533795319652e-07
unmerged	chr3A	74920570	82412627	6.781723829473419e-08
unmerged	chr3A	82412627	89904684	0.0
unmerged	chr3A	89904684	97396741	0.0
unmerged	chr3A	97396741	104888798	6.997702295380217e-08
unmerged	chr3A	104888798	112380855	6.133788431753029e-08
unmerged	chr3A	112380855	119872912	3.36926406814603e-08
unmerged	chr3A	119872912	127364969	5.3994616476699196e-08
unmerged	chr3A	127364969	134857026	6.263375511297108e-08
unmerged	chr3A	134857026	142349083	4.4923520908613736e-08
unmerged	chr3A	142349083	149841140	5.3994616476699196e-08
unmerged	chr3A	149841140	157333197	0.0
unmerged	chr3A	157333197	164825254	0.0
unmerged	chr3A	164825254	172317311	0.0
unmerged	chr3A	172317311	179809368	7.47285492037517e-08
unmerged	chr3A	179809368	187301425	0.0
unmerged	chr3A	187301425	194793482	0.0
unmerged	chr3A	194793482	202285539	0.0
unmerged	chr3A	202285539	209777596	0.0
unmerged	chr3A	209777596	217269653	0.0
unmerged	chr3A	217269653	224761710	0.0
unmerged	chr3A	224761710	232253767	0.0
unmerged	chr3A	232253767	239745824	0.0
unmerged	chr3A	239745824	247237881	0.0
unmerged	chr3A	247237881	254729938	0.0
unmerged	chr3A	254729938	262221995	0.0
unmerged	chr3A	262221995	269714052	6.997702295380217e-08
unmerged	chr3A	269714052	277206109	0.0
unmerged	chr3A	277206109	284698166	0.0
unmerged	chr3A	284698166	292190223	1.1706032852148386e-07
unmerged	chr3A	292190223	299682280	0.0
unmerged	chr3A	299682280	307174337	6.176984124934389e-08
unmerged	chr3A	307174337	314666394	0.0
unmerged	chr3A	314666394	322158451	0.0
unmerged	chr3A	322158451	329650508	0.0
unmerged	chr3A	329650508	337142565	0.0
unmerged	chr3A	337142565	344634622	0.0
unmerged	chr3A	344634622	352126679	0.0
unmerged	chr3A	352126679	359618736	0.0
unmerged	chr3A	359618736	367110793	0.0
unmerged	chr3A	367110793	374602850	4.881113329493608e-08
unmerged	chr3A	374602850	382094907	1.1749228545329746e-07
unmerged	chr3A	382094907	389586964	0.0
unmerged	chr3A	389586964	397079021	0.0
unmerged	chr3A	397079021	404571078	0.0
unmerged	chr3A	404571078	412063135	0.0
unmerged	chr3A	412063135	419555192	7.343267840831091e-08
unmerged	chr3A	419555192	427047249	5.313070261307202e-08
unmerged	chr3A	427047249	434539306	0.0
unmerged	chr3A	434539306	442031363	5.4858530340326394e-08
unmerged	chr3A	442031363	449523420	5.874614272664873e-08
unmerged	chr3A	449523420	457015477	0.0
unmerged	chr3A	457015477	464507534	0.0
unmerged	chr3A	464507534	471999591	5.6154401135767166e-08
unmerged	chr3A	471999591	479491648	2.388721832929173e-07
unmerged	chr3A	479491648	486983705	3.2569552658744957e-07
unmerged	chr3A	486983705	494475762	1.2440359636231495e-07
unmerged	chr3A	494475762	501967819	2.0993106886140647e-07
unmerged	chr3A	501967819	509459876	1.7667038511175978e-07
unmerged	chr3A	509459876	516951933	8.055996778323521e-07
unmerged	chr3A	516951933	524443990	6.950187032880722e-07
unmerged	chr3A	524443990	531936047	2.5269480511095224e-07
unmerged	chr3A	531936047	539428104	1.4133630808940782e-06
unmerged	chr3A	539428104	546920161	5.956686089709455e-07
unmerged	chr3A	546920161	554412218	0.0
unmerged	chr3A	554412218	561904275	7.9091314215069e-07
unmerged	chr3A	561904275	569396332	3.4729337317812927e-07
unmerged	chr3A	569396332	576888389	3.2051204340568643e-07
unmerged	chr3A	576888389	584380446	3.455655454508749e-08
unmerged	chr3A	584380446	591872503	5.529048727213999e-08
unmerged	chr3A	591872503	599364560	9.935009431712654e-08
unmerged	chr3A	599364560	606856617	7.51605061355653e-08
unmerged	chr3A	606856617	614348674	0.0
unmerged	chr3A	614348674	621840731	2.7213286704256394e-08
unmerged	chr3A	621840731	629332788	9.243878340810903e-08
unmerged	chr3A	629332788	636824845	1.6500754795279276e-07
unmerged	chr3A	636824845	644316902	1.0410162056707606e-07
unmerged	chr3A	644316902	651808959	4.7083305567681706e-08
unmerged	chr3A	651808959	659301016	3.913529802231158e-07
unmerged	chr3A	659301016	666793073	5.753666331757066e-07
unmerged	chr3A	666793073	674285130	2.449195803383076e-07
unmerged	chr3A	674285130	681777187	9.762226658987215e-08
unmerged	chr3A	681777187	689269244	8.470675432864571e-07
unmerged	chr3A	689269244	696761301	3.5722838260984195e-07
unmerged	chr3A	696761301	704253358	4.2763736249545766e-08
unmerged	chr3A	704253358	711745415	1.7062298806636947e-07
unmerged	chr3A	711745415	719237472	3.0582550772402427e-07
unmerged	chr3A	719237472	726729529	5.356265954488561e-07
unmerged	chr3A	726729529	734221586	9.027899874904106e-07
unmerged	chr3A	734221586	741713643	2.1727433670223758e-07
unmerged	chr3A	741713643	749205700	1.0582944829433042e-07
unmerged	chr3B	0	8295415	1.4980786935939213e-06
unmerged	chr3B	8295415	16590830	8.867533517028601e-07
unmerged	chr3B	16590830	24886245	6.90520647828448e-07
unmerged	chr3B	24886245	33181660	3.2419359228555953e-07
unmerged	chr3B	33181660	41477075	2.5202053022439403e-07
unmerged	chr3B	41477075	49772490	2.9493424280130327e-07
unmerged	chr3B	49772490	58067905	4.693199657274706e-07
unmerged	chr3B	58067905	66363320	5.539770169019187e-07
unmerged	chr3B	66363320	74658735	1.003010500320305e-06
unmerged	chr3B	74658735	82954150	3.7061842680057945e-08
unmerged	chr3B	82954150	91249565	0.0
unmerged	chr3B	91249565	99544980	5.2666829071661296e-08
unmerged	chr3B	99544980	107840395	1.5175849265834253e-07
unmerged	chr3B	107840395	116135810	5.032608111292079e-08
unmerged	chr3B	116135810	124431225	1.8530921340028973e-07
unmerged	chr3B	124431225	132726640	3.901246597900836e-09
unmerged	chr3B	132726640	141022055	5.3837203051031534e-08
unmerged	chr3B	141022055	149317470	1.4239550082338052e-07
unmerged	chr3B	149317470	157612885	2.496797822656535e-08
unmerged	chr3B	157612885	165908300	3.355072074194719e-08
unmerged	chr3B	165908300	174203715	2.0676606968874432e-08
unmerged	chr3B	174203715	182499130	7.724468263843656e-08
unmerged	chr3B	182499130	190794545	7.412368536011589e-09
unmerged	chr3B	190794545	199089960	1.6814372836952603e-07
unmerged	chr3B	199089960	207385375	5.539770169019188e-08
unmerged	chr3B	207385375	215680790	3.550134404089761e-08
unmerged	chr3B	215680790	223976205	2.0247469843105343e-07
unmerged	chr3B	223976205	232271620	1.2366951715345653e-07
unmerged	chr3B	232271620	240567035	2.7815888243032965e-07
unmerged	chr3B	240567035	248862450	4.1470251335685894e-07
unmerged	chr3B	248862450	257157865	2.5592177682229484e-07
unmerged	chr3B	257157865	265453280	3.1600097442996775e-08
unmerged	chr3B	265453280	273748695	5.500757703040179e-08
unmerged	chr3B	273748695	282044110	6.241994556641338e-08
unmerged	chr3B	282044110	290339525	5.929894828809271e-08
unmerged	chr3B	290339525	298634940	0.0
unmerged	chr3B	298634940	306930355	4.0963089277958785e-08
unmerged	chr3B	306930355	315225770	0.0
unmerged	chr3B	315225770	323521185	5.3837203051031534e-08
unmerged	chr3B	323521185	331816600	0.0
unmerged	chr3B	331816600	340112015	8.543730049402832e-08
unmerged	chr3B	340112015	348407430	0.0
unmerged	chr3B	348407430	356702845	0.0
unmerged	chr3B	356702845	364998260	8.621754981360849e-08
unmerged	chr3B	364998260	373293675	3.2107259500723884e-07
unmerged	chr3B	373293675	381589090	7.022243876221506e-08
unmerged	chr3B	381589090	389884505	7.802493195801672e-10
unmerged	chr3B	389884505	398179920	0.0
unmerged	chr3B	398179920	406475335	5.7348324989142294e-08
unmerged	chr3B	406475335	414770750	2.9142312086319247e-07
unmerged	chr3B	414770750	423066165	3.339467087803116e-07
unmerged	chr3B	423066165	431361580	0.0
unmerged	chr3B	431361580	439656995	9.362991834962008e-08
unmerged	chr3B	439656995	447952410	0.0
unmerged	chr3B	447952410	456247825	3.7373942407890015e-07
unmerged	chr3B	456247825	464543240	1.0026203756605149e-07
unmerged	chr3B	464543240	472838655	2.2549205335866834e-07
unmerged	chr3B	472838655	481134070	5.750437485305832e-07
unmerged	chr3B	481134070	489429485	4.4084086556279456e-07
unmerged	chr3B	489429485	497724900	3.4838132119254465e-07
unmerged	chr3B	497724900	506020315	3.784209199963811e-08
unmerged	chr3B	506020315	514315730	3.994876516250456e-07
unmerged	chr3B	514315730	522611145	2.1378831356496585e-07
unmerged	chr3B	522611145	530906560	1.0884478008143333e-07
unmerged	chr3B	530906560	539201975	0.0
unmerged	chr3B	539201975	547497390	2.9844536473941396e-07
unmerged	chr3B	547497390	555792805	4.560557272946078e-07
unmerged	chr3B	555792805	564088220	6.608711736844017e-07
unmerged	chr3B	564088220	572383635	3.710085514603695e-07
unmerged	chr3B	572383635	580679050	3.604751856460373e-07
unmerged	chr3B	580679050	588974465	1.217188938545061e-06
unmerged	chr3B	588974465	597269880	2.711366385541081e-07
unmerged	chr3B	597269880	605565295	3.4643069789359424e-07
unmerged	chr3B	605565295	613860710	7.568418399927622e-08
unmerged	chr3B	613860710	622156125	4.9545831793340615e-08
unmerged	chr3B	622156125	630451540	9.7921289607311e-08
unmerged	chr3B	630451540	638746955	0.0
unmerged	chr3B	638746955	647042370	3.316059608215711e-08
unmerged	chr3B	647042370	655337785	2.8596137562613127e-07
unmerged	chr3B	655337785	663633200	3.9207528308903406e-07
unmerged	chr3B	663633200	671928615	2.270525519978287e-07
unmerged	chr3B	671928615	680224030	1.3849425422547968e-07
unmerged	chr3B	680224030	688519445	6.476069352515388e-08
unmerged	chr3B	688519445	696814860	5.918191089015569e-07
unmerged	chr3B	696814860	705110275	2.8401075232718086e-07
unmerged	chr3B	705110275	713405690	5.578782634998196e-08
unmerged	chr3B	713405690	721701105	4.365494943051036e-07
unmerged	chr3B	721701105	729996520	1.2070456973905187e-06
unmerged	chr3B	729996520	738291935	6.776465340553753e-07
unmerged	chr3B	738291935	746587350	6.433155639938479e-07
unmerged	chr3B	746587350	754882765	5.1301392762396e-07
unmerged	chr3B	754882765	763178180	4.05729646181687e-07
unmerged	chr3B	763178180	771473595	3.160009744299677e-07
unmerged	chr3B	771473595	779769010	1.8647958737966e-07
unmerged	chr3B	779769010	788064425	2.5943289876040564e-07
unmerged	chr3B	788064425	796359840	1.2366951715345653e-07
unmerged	chr3B	796359840	804655255	3.3940845401737275e-07
unmerged	chr3B	804655255	812950670	3.749097980582704e-07
unmerged	chr3B	812950670	821246085	3.963666543467249e-07
unmerged	chr3B	821246085	829541500	2.3875629179153116e-07
unmerged	chr3D	0	6146373	1.2562990967024682e-06
unmerged	chr3D	6146373	12292746	5.391660834129621e-07
unmerged	chr3D	12292746	18439119	1.7901998863321007e-07
unmerged	chr3D	18439119	24585492	2.300933383315082e-07
unmerged	chr3D	24585492	30731865	1.3637110898823945e-07
unmerged	chr3D	30731865	36878238	0.0
unmerged	chr3D	36878238	43024611	1.4848128468989776e-07
unmerged	chr3D	43024611	49170984	2.6273815978815243e-07
unmerged	chr3D	49170984	55317357	0.0
unmerged	chr3D	55317357	61463730	0.0
unmerged	chr3D	61463730	67610103	5.686517285996084e-08
unmerged	chr3D	67610103	73756476	0.0
unmerged	chr3D	73756476	79902849	0.0
unmerged	chr3D	79902849	86049222	0.0
unmerged	chr3D	86049222	92195595	6.792228980495323e-08
unmerged	chr3D	92195595	98341968	6.84488191832862e-08
unmerged	chr3D	98341968	104488341	0.0
unmerged	chr3D	104488341	110634714	7.739981861494671e-08
unmerged	chr3D	110634714	116781087	0.0
unmerged	chr3D	116781087	122927460	1.3268540333990864e-07
unmerged	chr3D	122927460	129073833	0.0
unmerged	chr3D	129073833	135220206	7.687328923661374e-08
unmerged	chr3D	135220206	141366579	7.318758358828294e-08
unmerged	chr3D	141366579	147512952	0.0
unmerged	chr3D	147512952	153659325	6.318352539995649e-08
unmerged	chr3D	153659325	159805698	5.265293783329708e-10
unmerged	chr3D	159805698	165952071	2.2798722081817635e-07
unmerged	chr3D	165952071	172098444	4.106929150997172e-08
unmerged	chr3D	172098444	178244817	7.371411296661591e-08
unmerged	chr3D	178244817	184391190	0.0
unmerged	chr3D	184391190	190537563	0.0
unmerged	chr3D	190537563	196683936	0.0
unmerged	chr3D	196683936	202830309	7.424064234494888e-08
unmerged	chr3D	202830309	208976682	0.0
unmerged	chr3D	208976682	215123055	0.0
unmerged	chr3D	215123055	221269428	0.0
unmerged	chr3D	221269428	227415801	0.0
unmerged	chr3D	227415801	233562174	0.0
unmerged	chr3D	233562174	239708547	5.3705996589963024e-08
unmerged	chr3D	239708547	245854920	0.0
unmerged	chr3D	245854920	252001293	0.0
unmerged	chr3D	252001293	258147666	0.0
unmerged	chr3D	258147666	264294039	8.950999431660503e-09
unmerged	chr3D	264294039	270440412	0.0
unmerged	chr3D	270440412	276586785	7.739981861494671e-08
unmerged	chr3D	276586785	282733158	0.0
unmerged	chr3D	282733158	288879531	0.0
unmerged	chr3D	288879531	295025904	0.0
unmerged	chr3D	295025904	301172277	0.0
unmerged	chr3D	301172277	307318650	0.0
unmerged	chr3D	307318650	313465023	0.0
unmerged	chr3D	313465023	319611396	0.0
unmerged	chr3D	319611396	325757769	7.318758358828294e-08
unmerged	chr3D	325757769	331904142	0.0
unmerged	chr3D	331904142	338050515	0.0
unmerged	chr3D	338050515	344196888	7.424064234494888e-08
unmerged	chr3D	344196888	350343261	2.106117513331883e-09
unmerged	chr3D	350343261	356489634	1.374241677449054e-07
unmerged	chr3D	356489634	362636007	2.1324439822485314e-07
unmerged	chr3D	362636007	368782380	5.8971290373292726e-08
unmerged	chr3D	368782380	374928753	9.161611182993692e-08
unmerged	chr3D	374928753	381075126	0.0
unmerged	chr3D	381075126	387221499	7.002840731828511e-08
unmerged	chr3D	387221499	393367872	6.634270166995432e-08
unmerged	chr3D	393367872	399514245	3.2012986202644625e-07
unmerged	chr3D	399514245	405660618	1.7901998863321007e-08
unmerged	chr3D	405660618	411806991	1.0846505193659198e-07
unmerged	chr3D	411806991	417953364	6.160393726495758e-08
unmerged	chr3D	417953364	424099737	2.321994558448401e-07
unmerged	chr3D	424099737	430246110	2.3061986770984122e-07
unmerged	chr3D	430246110	436392483	1.4479557904156698e-07
unmerged	chr3D	436392483	442538856	0.0
unmerged	chr3D	442538856	448685229	2.34305573358172e-07
unmerged	chr3D	448685229	454831602	0.0
unmerged	chr3D	454831602	460977975	2.0797910444152349e-07
unmerged	chr3D	460977975	467124348	5.7918231616626784e-08
unmerged	chr3D	467124348	473270721	0.0
unmerged	chr3D	473270721	479417094	0.0
unmerged	chr3D	479417094	485563467	0.0
unmerged	chr3D	485563467	491709840	7.529370110161482e-08
unmerged	chr3D	491709840	497856213	0.0
unmerged	chr3D	497856213	504002586	1.963954581181981e-07
unmerged	chr3D	504002586	510148959	1.1636299261158654e-07
unmerged	chr3D	510148959	516295332	2.579993953831557e-07
unmerged	chr3D	516295332	522441705	7.160799545328403e-08
unmerged	chr3D	522441705	528588078	3.438236840514299e-07
unmerged	chr3D	528588078	534734451	0.0
unmerged	chr3D	534734451	540880824	0.0
unmerged	chr3D	540880824	547027197	7.792634799327968e-08
unmerged	chr3D	547027197	553173570	2.4325657278983247e-07
unmerged	chr3D	553173570	559319943	0.0
unmerged	chr3D	559319943	565466316	6.634270166995432e-08
unmerged	chr3D	565466316	571612689	6.318352539995649e-08
unmerged	chr3D	571612689	577759062	1.4268946152823507e-07
unmerged	chr3D	577759062	583905435	5.317946721163005e-08
unmerged	chr3D	583905435	590051808	0.0
unmerged	chr3D	590051808	596198181	5.491701416012885e-07
unmerged	chr3D	596198181	602344554	3.090727450814538e-07
unmerged	chr3D	602344554	608490927	1.5795881349989124e-07
unmerged	chr4A	0	7445217	3.242671747782029e-07
unmerged	chr4A	7445217	14890434	2.1777192300788155e-07
unmerged	chr4A	14890434	22335651	1.7517382229975304e-07
unmerged	chr4A	22335651	29780868	2.1733724851085982e-07
unmerged	chr4A	29780868	37226085	2.8905854051944356e-07
unmerged	chr4A	37226085	44671302	4.4162928897406717e-07
unmerged	chr4A	44671302	52116519	2.321161814095983e-07
unmerged	chr4A	52116519	59561736	4.520614769025885e-08
unmerged	chr4A	59561736	67006953	2.9557865797476936e-08
unmerged	chr4A	67006953	74452170	5.6073010115801837e-08
unmerged	chr4A	74452170	81897387	5.911573159495387e-08
unmerged	chr4A	81897387	89342604	0.0
unmerged	chr4A	89342604	96787821	0.0
unmerged	chr4A	96787821	104233038	9.606306384180005e-08
unmerged	chr4A	104233038	111678255	5.694235910984528e-08
unmerged	chr4A	111678255	119123472	1.243169061482118e-07
unmerged	chr4A	119123472	126568689	1.1997016117799464e-07
unmerged	chr4A	126568689	134013906	0.0
unmerged	chr4A	134013906	141459123	0.0
unmerged	chr4A	141459123	148904340	8.041478194901814e-08
unmerged	chr4A	148904340	156349557	0.0
unmerged	chr4A	156349557	163794774	0.0
unmerged	chr4A	163794774	171239991	4.86835436664326e-08
unmerged	chr4A	171239991	178685208	0.0
unmerged	chr4A	178685208	186130425	0.0
unmerged	chr4A	186130425	193575642	4.3902124199193686e-08
unmerged	chr4A	193575642	201020859	5.172626514558464e-08
unmerged	chr4A	201020859	208466076	0.0
unmerged	chr4A	208466076	215911293	0.0
unmerged	chr4A	215911293	223356510	5.08569161515412e-08
unmerged	chr4A	223356510	230801727	0.0
unmerged	chr4A	230801727	238246944	0.0
unmerged	chr4A	238246944	245692161	0.0
unmerged	chr4A	245692161	253137378	0.0
unmerged	chr4A	253137378	260582595	0.0
unmerged	chr4A	260582595	268027812	0.0
unmerged	chr4A	268027812	275473029	0.0
unmerged	chr4A	275473029	282918246	5.911573159495387e-08
unmerged	chr4A	282918246	290363463	0.0
unmerged	chr4A	290363463	297808680	0.0
unmerged	chr4A	297808680	305253897	0.0
unmerged	chr4A	305253897	312699114	0.0
unmerged	chr4A	312699114	320144331	1.1692743969884258e-07
unmerged	chr4A	320144331	327589548	0.0
unmerged	chr4A	327589548	335034765	0.0
unmerged	chr4A	335034765	342479982	9.867111082393036e-08
unmerged	chr4A	342479982	349925199	0.0
unmerged	chr4A	349925199	357370416	5.868105709793216e-08
unmerged	chr4A	357370416	364815633	0.0
unmerged	chr4A	364815633	372260850	0.0
unmerged	chr4A	372260850	379706067	0.0
unmerged	chr4A	379706067	387151284	0.0
unmerged	chr4A	387151284	394596501	0.0
unmerged	chr4A	394596501	402041718	0.0
unmerged	chr4A	402041718	409486935	0.0
unmerged	chr4A	409486935	416932152	0.0
unmerged	chr4A	416932152	424377369	0.0
unmerged	chr4A	424377369	431822586	0.0
unmerged	chr4A	431822586	439267803	0.0
unmerged	chr4A	439267803	446713020	0.0
unmerged	chr4A	446713020	454158237	2.6080469821303183e-08
unmerged	chr4A	454158237	461603454	0.0
unmerged	chr4A	461603454	469048671	5.824638260091043e-08
unmerged	chr4A	469048671	476493888	3.0861889288542094e-08
unmerged	chr4A	476493888	483939105	1.2257820816012495e-07
unmerged	chr4A	483939105	491384322	4.3467449702171966e-10
unmerged	chr4A	491384322	498829539	0.0
unmerged	chr4A	498829539	506274756	0.0
unmerged	chr4A	506274756	513719973	0.0
unmerged	chr4A	513719973	521165190	6.693987254134482e-08
unmerged	chr4A	521165190	528610407	0.0
unmerged	chr4A	528610407	536055624	0.0
unmerged	chr4A	536055624	543500841	0.0
unmerged	chr4A	543500841	550946058	1.3909583904695028e-07
unmerged	chr4A	550946058	558391275	0.0
unmerged	chr4A	558391275	565836492	1.1736211419586432e-07
unmerged	chr4A	565836492	573281709	4.9552892660476044e-08
unmerged	chr4A	573281709	580726926	5.4768986624736675e-08
unmerged	chr4A	580726926	588172143	2.5645795324281463e-08
unmerged	chr4A	588172143	595617360	3.1470433584372505e-07
unmerged	chr4A	595617360	603062577	8.728263900196131e-07
unmerged	chr4A	603062577	610507794	8.571781081268311e-07
unmerged	chr4A	610507794	617953011	6.711374234015352e-07
unmerged	chr4A	617953011	625398228	3.751240909297441e-07
unmerged	chr4A	625398228	632843445	7.802407221539869e-07
unmerged	chr4A	632843445	640288662	1.5474412093973222e-07
unmerged	chr4A	640288662	647733879	1.347490940767331e-07
unmerged	chr4A	647733879	655179096	2.3689760087683722e-07
unmerged	chr4A	655179096	662624313	1.8864873170742634e-07
unmerged	chr4A	662624313	670069530	2.8297309756113954e-07
unmerged	chr4A	670069530	677514747	2.6819416466240103e-07
unmerged	chr4A	677514747	684959964	1.325757215916245e-07
unmerged	chr4A	684959964	692405181	3.186164063169205e-07
unmerged	chr4A	692405181	699850398	2.399403223559893e-07
unmerged	chr4A	699850398	707295615	4.342398225246979e-07
unmerged	chr4A	707295615	714740832	6.920017992585776e-07
unmerged	chr4A	714740832	722186049	6.172377857708419e-08
unmerged	chr4A	722186049	729631266	6.511423965385361e-07
unmerged	chr4A	729631266	737076483	6.467956515683189e-07
unmerged	chr4A	737076483	744521700	1.0536509807806485e-06
unmerged	chr4B	0	6731003	7.298498246432666e-07
unmerged	chr4B	6731003	13462006	6.82250923036097e-07
unmerged	chr4B	13462006	20193009	4.3367888130976706e-07
unmerged	chr4B	20193009	26924012	1.3318076510288856e-07
unmerged	chr4B	26924012	33655015	1.365463440044056e-07
unmerged	chr4B	33655015	40386018	1.802988697241271e-07
unmerged	chr4B	40386018	47117021	1.7452930589295506e-07
unmerged	chr4B	47117021	53848024	0.0
unmerged	chr4B	53848024	60579027	2.4568725981074387e-07
unmerged	chr4B	60579027	67310030	0.0
unmerged	chr4B	67310030	74041033	0.0
unmerged	chr4B	74041033	80772036	7.115795391778883e-08
unmerged	chr4B	80772036	87503039	1.5962459932909388e-07
unmerged	chr4B	87503039	94234042	2.403984929655028e-09
unmerged	chr4B	94234042	100965045	0.0
unmerged	chr4B	100965045	107696048	9.231302129875308e-08
unmerged	chr4B	107696048	114427051	7.211954788965084e-08
